incident_id,date,address,n_killed,n_injured,latitude,longitude,city,state_name,state_ab,county,mean_income,median_income,poverty_population,poverty_rate,unemployed_n,unemployed_rate
479613,06-01-16,2312 East Magnolia Street,3,1,28.0503,-81.9133,lakeland,Florida,FL,Alachua,38865.0,33887.0,"46,916",18.4,4105.0,2.9
481380,07-01-16,Southeast August Glen,0,1,29.9981,-82.5874,lake city,Florida,FL,Alachua,48348.0,40683.0,"46,916",18.4,4105.0,2.9
481890,07-01-16,9200 block of 6th Street,0,1,30.4062,-81.6917,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
481294,07-01-16,8300 block of Sibbald Road,0,1,30.3935,-81.7292,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
481963,08-01-16,9200 block of Sixth Avenue,0,1,30.4062,-81.6917,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
481973,08-01-16,Chalet Court,0,0,28.0343,-82.3997,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
482513,08-01-16,16020 Okeechobee Blvd,0,0,26.7067,-80.3017,royal palm beach,Florida,FL,Alachua,34427.0,24978.0,"46,916",18.4,4105.0,2.9
482369,09-01-16,1900 block of Northwest First Court,0,1,25.7942,-80.1977,miami,Florida,FL,Miami-Dade,61400.0,48065.0,"419,056",15.7,33065.0,2.4
483218,09-01-16,2900 block of Piedmont,0,0,28.5298,-81.4147,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
483230,09-01-16,620 Irvin Avenue,0,1,30.2923,-82.9947,lake city,Florida,FL,Alachua,48348.0,40683.0,"46,916",18.4,4105.0,2.9
483238,09-01-16,500 block of South 21st Avenue,0,1,26.0077,-80.1488,hollywood,Florida,FL,Alachua,33011.0,23083.0,"46,916",18.4,4105.0,2.9
482450,10-01-16,2900 block of Justina Road,0,1,30.3537,-81.5993,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
810892,10-01-16,2072 Whitney Drive,0,1,27.9219,-82.7256,largo,Florida,FL,Alachua,86711.0,68432.0,"46,916",18.4,4105.0,2.9
482330,10-01-16,6000 block of Fort Caroline Road,0,1,30.366,-81.5979,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
505980,11-01-16,1719 West Kennedy Boulevard,0,0,27.9448,-82.4778,tampa,Florida,FL,Hillsborough,72435.0,62089.0,"195,684",13.5,23152.0,3.1
484377,11-01-16,14000 block of Southwest 175th Avenue,0,1,29.4914,-82.5069,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
483259,11-01-16,4002 22nd Street North,0,1,27.9816,-82.4349,tampa,Florida,FL,Hillsborough,72435.0,62089.0,"195,684",13.5,23152.0,3.1
486368,11-01-16,8300 block of Baymeadows Road,0,1,30.2165,-81.5832,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
483974,11-01-16,East 24th and Buckman Streets,0,1,30.3597,-81.6328,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
483986,11-01-16,2300 block of Southeast 50th Terrace,0,1,29.1653,-82.0656,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
483255,11-01-16,East Fowler Avenue,0,1,28.0545,-82.4018,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
483215,11-01-16,11th Avenue,0,0,28.0868,-80.5675,melbourne,Florida,FL,Alachua,52854.0,41753.0,"46,916",18.4,4105.0,2.9
484368,12-01-16,6 South Cocoa Boulevard,0,1,28.3568,-80.7319,rockledge,Florida,FL,Alachua,63868.0,43686.0,"46,916",18.4,4105.0,2.9
484386,12-01-16,3000 block of West Cobblewood Lane,0,1,30.3646,-81.5008,atlantic beach,Florida,FL,Alachua,40672.0,32107.0,"46,916",18.4,4105.0,2.9
495396,13-01-16,Deerhurst Crescent Circle,0,0,26.3305,-80.1231,deerfield beach,Florida,FL,Alachua,42316.0,33207.0,"46,916",18.4,4105.0,2.9
485132,13-01-16,8200 block of West Princeton Square Boulevard,0,1,30.2208,-81.5643,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
485590,13-01-16,6800 Arthur Street,0,0,26.0208,-80.2238,pembroke pines,Florida,FL,Alachua,70035.0,59683.0,"46,916",18.4,4105.0,2.9
486179,14-01-16,Northeast 171st Street and Northeast 7th Avenue,0,0,25.9323,-80.1864,north miami beach,Florida,FL,Alachua,68491.0,57169.0,"46,916",18.4,4105.0,2.9
485134,14-01-16,West 48th and Main Streets,1,0,30.3754,-81.6512,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
561549,14-01-16,4700 South Flamingo Road,0,0,26.044,-80.3129,cooper city,Florida,FL,Alachua,126804.0,119285.0,"46,916",18.4,4105.0,2.9
486365,14-01-16,2200 block of Towles,0,2,26.6375,-81.8351,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
485648,15-01-16,1500 block of 25th Street,1,0,27.3589,-82.5406,sarasota,Florida,FL,Alachua,74695.0,55279.0,"46,916",18.4,4105.0,2.9
486181,15-01-16,115 Southeast 10th Street,1,0,26.305,-80.1017,deerfield beach,Florida,FL,Alachua,42316.0,33207.0,"46,916",18.4,4105.0,2.9
486160,15-01-16,Philips Highway and Baymeadows Road,0,1,30.2208,-81.5857,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
487526,16-01-16,Southeast Harrison Street,0,0,27.1467,-80.2239,palm city,Florida,FL,Alachua,113590.0,105188.0,"46,916",18.4,4105.0,2.9
486234,16-01-16,Southwest Ninth Street and Southwest Avenue D,1,0,26.6829,-80.6769,belle glade,Florida,FL,Alachua,82801.0,73425.0,"46,916",18.4,4105.0,2.9
487529,17-01-16,100 block of North Lake,0,1,26.8236,-80.6655,belle glade,Florida,FL,Alachua,82801.0,73425.0,"46,916",18.4,4105.0,2.9
488037,17-01-16,900 block of 21st Street East,0,1,27.4914,-82.5385,bradenton,Florida,FL,Manatee,29811.0,19842.0,"44,991",11.3,5611.0,3.1
487605,17-01-16,400 block of East 5th St,1,0,30.3413,-81.6482,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
488029,18-01-16,4000 block of South Babcock Street,0,1,28.0494,-80.6222,palm bay,Florida,FL,Alachua,77331.0,55139.0,"46,916",18.4,4105.0,2.9
487600,18-01-16,Cassat Avenue,1,2,30.3019,-81.7305,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
488529,18-01-16,1123 Kane Drive,0,1,29.1228,-81.027,port orange,Florida,FL,Volusia,95797.0,83574.0,"70,554",13.1,8767.0,3.4
488046,18-01-16,12th Street and Northwest Eighth Place,0,1,25.4817,-80.4876,homestead,Florida,FL,Miami-Dade,42416.0,33810.0,"419,056",15.7,33065.0,2.4
488043,18-01-16,West 45th Street,0,2,30.3728,-81.6862,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
487877,18-01-16,Dr. Martin Luther King Jr. and Veronica S Shoemaker Boulevard,0,1,26.6411,-81.8399,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
523961,19-01-16,1000 North Dixie Highway,0,0,26.2409,-80.1234,pompano beach,Florida,FL,Alachua,42673.0,35358.0,"46,916",18.4,4105.0,2.9
489416,19-01-16,4000 block of Plumosa Street,0,0,26.6593,-80.10600000000001,palm springs,Florida,FL,Alachua,50446.0,41243.0,"46,916",18.4,4105.0,2.9
489399,19-01-16,1200 McDuff Avenue South,0,0,30.3076,-81.7036,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
488898,19-01-16,19th Street and Westmoreland Drive,1,0,28.5219,-81.3929,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
489422,19-01-16,104 Meadow Ridge Drive,1,0,30.0979,-84.3192,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
488900,19-01-16,1100 block of Eighth Avenue East,1,0,27.4929,-82.5522,bradenton,Florida,FL,Manatee,29811.0,19842.0,"44,991",11.3,5611.0,3.1
489271,19-01-16,902 Orchid Drive,1,0,28.3019,-81.6597,haines city,Florida,FL,Polk,44470.0,34171.0,"99,590",14.0,11280.0,3.7
490006,20-01-16,8140 Southeast 58th Avenue,0,0,29.1041,-82.0542,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
488789,20-01-16,Maytown Road,1,0,28.8232,-80.9836,edgewater,Florida,FL,Alachua,46956.0,35548.0,"46,916",18.4,4105.0,2.9
489267,20-01-16,400 block of Mellonville Avenue,1,1,28.8084,-81.2551,sanford,Florida,FL,Alachua,49486.0,44110.0,"46,916",18.4,4105.0,2.9
489405,21-01-16,450 Northwest 37th Avenue,0,1,25.7767,-80.2557,miami springs,Florida,FL,Miami-Dade,69964.0,53081.0,"419,056",15.7,33065.0,2.4
489923,21-01-16,Interstate 95,0,1,26.6941,-80.6689,belle glade,Florida,FL,Alachua,82801.0,73425.0,"46,916",18.4,4105.0,2.9
490726,21-01-16,500 block of Yeager Street,0,0,30.4189,-84.2771,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
491627,22-01-16,3951 NW Blitchton Road,0,1,29.2077,-82.1872,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
491597,22-01-16,48 Southwest Second Street,0,1,29.6516,-82.3267,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
490825,22-01-16,2800 block of Stonemont Street,0,1,30.296,-81.6361,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
492435,22-01-16,48 Southwest Second Street,0,1,29.5868,-82.084,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
490816,23-01-16,800 block of North Fiske Boulevard,0,1,28.3682,-80.7414,cocoa,Florida,FL,Alachua,61261.0,44586.0,"46,916",18.4,4105.0,2.9
491524,23-01-16,2341 Sipes Avenue,1,0,28.7885,-81.2309,sanford,Florida,FL,Alachua,49486.0,44110.0,"46,916",18.4,4105.0,2.9
490881,23-01-16,694 Bethune Ave,1,0,28.5643,-81.5648,ocoee,Florida,FL,Alachua,0.0,0.0,"46,916",18.4,4105.0,2.9
493989,23-01-16,2400 block of Primero Drive,2,0,28.3169,-81.4724,kissimmee,Florida,FL,Alachua,66135.0,49968.0,"46,916",18.4,4105.0,2.9
491797,23-01-16,500 block of Southwest Fifth Street,1,0,26.6822,-80.6729,belle glade,Florida,FL,Alachua,82801.0,73425.0,"46,916",18.4,4105.0,2.9
491024,23-01-16,179 Peoria Boulevard,3,1,30.7068,-86.5821,crestview,Florida,FL,Alachua,65790.0,59830.0,"46,916",18.4,4105.0,2.9
491800,23-01-16,200 block of Southwest Avenue B,0,1,26.6847,-80.6702,belle glade,Florida,FL,Alachua,82801.0,73425.0,"46,916",18.4,4105.0,2.9
492433,24-01-16,Henderson Avenue and Jeffcott Street,0,1,26.6294,-81.8461,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
492439,24-01-16,1500 block of Eagle Street,0,2,29.6555,-81.643,palatka,Florida,FL,Alachua,73185.0,67042.0,"46,916",18.4,4105.0,2.9
491531,24-01-16,Southwest 108th Street,1,0,29.0659,-82.2317,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
491560,24-01-16,5100 block of North Ocean Boulevard,1,0,26.1999,-80.0947,oakland park,Florida,FL,Broward,56688.0,45475.0,"237,486",12.3,31706.0,3.0
492983,24-01-16,1200 block of West 27th St,1,0,26.7848,-80.0707,lake park,Florida,FL,Alachua,101571.0,85457.0,"46,916",18.4,4105.0,2.9
525982,24-01-16,5703 SW 108th St,1,0,29.0656,-82.213,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
492246,24-01-16,Pickwick Park Drive East,0,0,26.6298,-80.1321,palm springs,Florida,FL,Alachua,50446.0,41243.0,"46,916",18.4,4105.0,2.9
491783,24-01-16,San Juan Avenue,0,0,30.2821,-81.7321,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
492407,24-01-16,South Dorchester Drive,0,1,26.6293,-80.135,palm springs,Florida,FL,Alachua,50446.0,41243.0,"46,916",18.4,4105.0,2.9
492399,25-01-16,6300 block Atlanta St,0,1,26.0354,-80.2147,davie,Florida,FL,Alachua,116368.0,119717.0,"46,916",18.4,4105.0,2.9
493251,25-01-16,4000 block of Oleander Drive,0,0,30.3797,-84.2968,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
494004,25-01-16,4341 SW 13th St,0,1,29.6128,-82.34100000000001,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
494011,26-01-16,3500 block of Thomas Avenue,0,2,25.726999999999997,-80.2496,coral gables,Florida,FL,Alachua,184790.0,300000.0,"46,916",18.4,4105.0,2.9
493774,26-01-16,17240 Cortez Boulevard,1,0,28.5374,-82.4523,spring hill,Florida,FL,Pasco,61522.0,49981.0,"61,716",11.3,8310.0,3.5
492981,26-01-16,322 Northeast 167th Court,1,0,29.1902,-81.8757,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
492976,26-01-16,1100 block of West 31st Street,1,0,30.3637,-81.6714,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
492996,26-01-16,3617 East Chelsea Street,0,1,27.985,-82.419,tampa,Florida,FL,Hillsborough,72435.0,62089.0,"195,684",13.5,23152.0,3.1
494001,27-01-16,2635 Cortez Boulevard,0,0,26.629,-81.8792,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
494009,27-01-16,4229 West Moncrief Road,0,1,30.3899,-81.7151,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
494006,27-01-16,1028 West Westbrook Circle,2,0,30.3374,-81.7029,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
495401,27-01-16,880 South Atlantic Avenue,0,0,29.2705,-81.0306,holly hill,Florida,FL,Alachua,40889.0,30377.0,"46,916",18.4,4105.0,2.9
494375,28-01-16,3300 block of Garfield Drive,0,1,28.1894,-82.7596,holiday,Florida,FL,Pasco,39706.0,32015.0,"61,716",11.3,8310.0,3.5
495386,28-01-16,River Drive,1,0,29.3188,-81.0581,ormond beach,Florida,FL,Alachua,45472.0,38699.0,"46,916",18.4,4105.0,2.9
494503,28-01-16,117th Court North,0,0,26.8492,-80.113,palm beach gardens,Florida,FL,Alachua,49419.0,43499.0,"46,916",18.4,4105.0,2.9
495388,28-01-16,Rachel Lin Lane,0,0,28.2932,-81.2456,saint cloud,Florida,FL,Alachua,45623.0,44237.0,"46,916",18.4,4105.0,2.9
498014,29-01-16,13th Street,0,0,26.6478,-81.5982,lehigh acres,Florida,FL,Alachua,88881.0,43815.0,"46,916",18.4,4105.0,2.9
495803,29-01-16,1400 block of Mount Herman Street,0,2,30.3417,-81.6693,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
495933,29-01-16,1200 block of Avenue U,0,1,26.7739,-80.0832,riviera beach,Florida,FL,Alachua,26291.0,19345.0,"46,916",18.4,4105.0,2.9
497822,29-01-16,Palm Beach Blvd,0,0,26.693,-81.7827,north fort myers,Florida,FL,Lee,58507.0,46905.0,"85,295",11.2,10911.0,3.1
495811,29-01-16,Central Street and Merritt St,1,0,28.6686,-81.3478,altamonte springs,Florida,FL,Alachua,100890.0,79320.0,"46,916",18.4,4105.0,2.9
495382,29-01-16,Bumby Avenue and South Street,0,1,28.5387,-81.3518,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
495800,29-01-16,700 block of Spearing Street,1,0,30.3293,-81.6445,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
495806,29-01-16,1100 block of Bunker Hill Blvd,0,2,30.395,-81.6751,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
495964,29-01-16,200 block of Shortreed Street,0,1,30.3277,-81.7021,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
495809,29-01-16,U.S. Highway 17-92 and Airport Boulevard,0,1,28.7693,-81.281,sanford,Florida,FL,Alachua,49486.0,44110.0,"46,916",18.4,4105.0,2.9
495931,29-01-16,1100 block of West 31st St,1,0,26.7879,-80.0705,lake park,Florida,FL,Alachua,101571.0,85457.0,"46,916",18.4,4105.0,2.9
496679,30-01-16,Bloxham Avenue and Wakefield Avenue,1,0,30.383000000000003,-81.6449,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
496325,30-01-16,2351 E. County Road 318,0,1,29.4108,-82.16799999999999,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
496653,30-01-16,1600 block of NW 16th Street,0,1,29.2025,-82.1523,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
495974,30-01-16,Northwest Seventh Street and 17th Place,1,0,25.7799,-80.2242,miami,Florida,FL,Miami-Dade,61400.0,48065.0,"419,056",15.7,33065.0,2.4
498006,31-01-16,3105 Ocean Parkway,0,1,26.5607,-80.0651,lantana,Florida,FL,Alachua,45875.0,41216.0,"46,916",18.4,4105.0,2.9
496681,31-01-16,7300 block of Overland Park Boulevard,0,2,30.2146,-81.7653,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
497998,31-01-16,500 block of 12th Street Drive,1,0,27.5246,-82.569,palmetto,Florida,FL,Manatee,53404.0,36962.0,"44,991",11.3,5611.0,3.1
498024,31-01-16,500 block of Martin Luther King Jr. Boulevard,1,0,26.6822,-80.6729,belle glade,Florida,FL,Alachua,82801.0,73425.0,"46,916",18.4,4105.0,2.9
497818,31-01-16,Fourth Street West,0,1,26.616,-81.7053,lehigh acres,Florida,FL,Alachua,88881.0,43815.0,"46,916",18.4,4105.0,2.9
731774,31-01-16,208 W Main St,1,0,26.4185,-81.4189,immokalee,Florida,FL,Alachua,90483.0,84411.0,"46,916",18.4,4105.0,2.9
500581,01-02-16,1993 Dr. Martin Luther King Jr. Way,0,0,27.3596,-82.5307,sarasota,Florida,FL,Alachua,74695.0,55279.0,"46,916",18.4,4105.0,2.9
497312,01-02-16,Chapparal Drive,2,0,28.151,-80.6782,west melbourne,Florida,FL,Alachua,71150.0,55816.0,"46,916",18.4,4105.0,2.9
500626,01-02-16,900 block of Laurel Drive,0,0,26.804000000000002,-80.071,lake park,Florida,FL,Alachua,101571.0,85457.0,"46,916",18.4,4105.0,2.9
498027,01-02-16,1000 block of 12th Court,1,0,26.6007,-80.0592,lake worth,Florida,FL,Alachua,70095.0,46128.0,"46,916",18.4,4105.0,2.9
498029,01-02-16,550 East Tennessee Street,0,0,30.445999999999998,-84.2739,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
499041,02-02-16,1500 block of West 32nd Street,0,2,30.3646,-81.6794,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
499056,02-02-16,37100 block of Withlacoochee,1,2,28.3813,-82.20299999999999,zephyrhills,Florida,FL,Alachua,37346.0,29666.0,"46,916",18.4,4105.0,2.9
498004,02-02-16,2700 block of Northwest Sixth Street,1,0,26.2368,-80.1595,coconut creek,Florida,FL,Alachua,47168.0,41619.0,"46,916",18.4,4105.0,2.9
499607,02-02-16,Southwest 135th Court and 254th Street,0,2,25.7215,-80.2684,coral gables,Florida,FL,Alachua,184790.0,300000.0,"46,916",18.4,4105.0,2.9
499020,03-02-16,1383 Clearlake Road,0,3,28.3801,-80.7551,cocoa,Florida,FL,Alachua,61261.0,44586.0,"46,916",18.4,4105.0,2.9
501610,03-02-16,1000 36th St,0,0,26.746,-80.0653,riviera beach,Florida,FL,Alachua,26291.0,19345.0,"46,916",18.4,4105.0,2.9
500634,04-02-16,3337 Michigan Avenue,0,1,26.6484,-81.8442,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
499606,04-02-16,8985 Lone Star Road,0,0,30.3407,-81.5583,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
500637,05-02-16,7301 Parker School Road,0,0,30.343000000000004,-81.5748,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
500639,05-02-16,1700 North Old Middleburg Road,0,0,30.2895,-81.7663,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
500622,05-02-16,County Road 455 and East State Road 50,1,0,28.5466,-81.6824,clermont,Florida,FL,Alachua,81344.0,70110.0,"46,916",18.4,4105.0,2.9
501392,06-02-16,Northwest First Avenue and 17th Street,0,0,29.6528,-82.3447,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
501403,06-02-16,1100 block of East 15th Street,1,0,30.3529,-81.641,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
521361,06-02-16,4244 Peters Road,0,0,26.1062,-80.203,lauderhill,Florida,FL,Alachua,30750.0,26771.0,"46,916",18.4,4105.0,2.9
501446,06-02-16,3300 block of 56th Terrace East,0,0,27.3826,-82.5016,sarasota,Florida,FL,Alachua,74695.0,55279.0,"46,916",18.4,4105.0,2.9
501113,06-02-16,1033 Bert Road,1,0,30.3309,-81.5858,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
500629,06-02-16,10th Street,0,4,28.6658,-81.5031,apopka,Florida,FL,Orange,40213.0,30845.0,"171,599",12.6,22173.0,2.9
501441,07-02-16,Interstate 95 at Martin Luther King Jr. Boulevard,0,1,30.3529,-81.6612,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
502171,07-02-16,2100 block of 47th Avenue Northeast,0,1,26.3179,-81.5543,immokalee,Florida,FL,Alachua,90483.0,84411.0,"46,916",18.4,4105.0,2.9
534517,07-02-16,Southwest 360th Street,1,0,25.4346,-80.452,homestead,Florida,FL,Miami-Dade,42416.0,33810.0,"419,056",15.7,33065.0,2.4
528664,07-02-16,37190 US 19 North,0,0,28.1077,-82.7399,palm harbor,Florida,FL,Alachua,35445.0,26781.0,"46,916",18.4,4105.0,2.9
605137,08-02-16,Poinciana Drive,0,1,30.1558,-85.7551,panama city,Florida,FL,Alachua,40465.0,33102.0,"46,916",18.4,4105.0,2.9
502400,08-02-16,9313 North 20th Street,0,1,28.0336,-82.4366,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
502891,08-02-16,Genoa Avenue South,0,1,26.5436,-81.579,lehigh acres,Florida,FL,Alachua,88881.0,43815.0,"46,916",18.4,4105.0,2.9
502397,08-02-16,Daly Lane,2,0,28.8082,-82.333,spring hill,Florida,FL,Pasco,61522.0,49981.0,"61,716",11.3,8310.0,3.5
502392,08-02-16,2950 North Washington Boulevard,0,1,27.3616,-82.5305,sarasota,Florida,FL,Alachua,74695.0,55279.0,"46,916",18.4,4105.0,2.9
502883,09-02-16,1000 block of Sixth Street East,0,1,27.4909,-82.5582,bradenton,Florida,FL,Manatee,29811.0,19842.0,"44,991",11.3,5611.0,3.1
594221,09-02-16,Southwest 14th Avenue,1,0,26.4541,-80.0873,delray beach,Florida,FL,Alachua,47433.0,29708.0,"46,916",18.4,4105.0,2.9
502896,09-02-16,165 Webster Avenue,0,1,30.1901,-82.6202,lake city,Florida,FL,Alachua,48348.0,40683.0,"46,916",18.4,4105.0,2.9
502388,09-02-16,Avenue J and W 29th St,0,1,26.7862,-80.0675,lake park,Florida,FL,Alachua,101571.0,85457.0,"46,916",18.4,4105.0,2.9
503588,10-02-16,US 92,0,0,27.9486,-82.5056,tampa,Florida,FL,Hillsborough,72435.0,62089.0,"195,684",13.5,23152.0,3.1
502903,10-02-16,Barracuda Road,0,1,30.2415,-81.7876,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
511261,10-02-16,850 NE 3rd Street,0,0,28.8965,-82.5797,spring hill,Florida,FL,Pasco,61522.0,49981.0,"61,716",11.3,8310.0,3.5
503783,11-02-16,6900 block of Goldilocks Lane,1,1,30.2756,-81.7595,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
503786,11-02-16,5055 J. Turner Butler Boulevard,0,0,30.2485,-81.6025,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
503582,11-02-16,South Douglas Road,0,0,25.7399,-80.2542,coral gables,Florida,FL,Alachua,184790.0,300000.0,"46,916",18.4,4105.0,2.9
503580,11-02-16,2500 block of Red Robin Drive,0,1,30.274,-81.7639,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
504599,12-02-16,1400 block of 18th Street West,0,0,27.4873,-82.5794,bradenton,Florida,FL,Manatee,29811.0,19842.0,"44,991",11.3,5611.0,3.1
504398,12-02-16,750 NW 20th Street,0,0,25.7951,-80.2081,miami,Florida,FL,Miami-Dade,61400.0,48065.0,"419,056",15.7,33065.0,2.4
504562,12-02-16,3400 block of Avenue F,0,1,26.7897,-80.0587,lake park,Florida,FL,Alachua,101571.0,85457.0,"46,916",18.4,4105.0,2.9
504409,13-02-16,Southwest Fifth Street and Tenth Avenue,0,1,25.7688,-80.2113,miami,Florida,FL,Miami-Dade,61400.0,48065.0,"419,056",15.7,33065.0,2.4
504433,13-02-16,Winton Drive and Champlain Road,0,2,30.392,-81.7032,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
504431,13-02-16,6700 block of Cavalier Road,0,1,30.3934,-81.7015,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
504919,13-02-16,3000 block of Fourth Street Circle,0,1,30.3431,-81.7195,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
505596,13-02-16,Northeast Broadway and Northeast Fairview Street,0,0,30.1964,-82.6289,lake city,Florida,FL,Alachua,48348.0,40683.0,"46,916",18.4,4105.0,2.9
504437,13-02-16,312 Indigo Dr,1,2,29.1882,-81.0877,daytona beach,Florida,FL,Alachua,29601.0,25573.0,"46,916",18.4,4105.0,2.9
504901,14-02-16,Ronald Reagan Boulevard and Lake Mary Boulevard,0,1,28.7602,-81.2657,sanford,Florida,FL,Alachua,49486.0,44110.0,"46,916",18.4,4105.0,2.9
505003,14-02-16,38th Street and Pinewood Avenue,0,1,26.7476,-80.0594,riviera beach,Florida,FL,Alachua,26291.0,19345.0,"46,916",18.4,4105.0,2.9
505592,14-02-16,200 block of Knight Avenue,1,0,30.3043,-81.7056,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
527007,15-02-16,2200 SW 45TH ST.,0,0,26.0662,-80.1701,dania beach,Florida,FL,Alachua,69836.0,64961.0,"46,916",18.4,4105.0,2.9
